dt,5e-10
freqs,channel,p1,chi2
76.0,11,1.38263536608737e-07,0
76.0,12,6.603522315747654e-08,0
76.0,13,7.255782616584537e-08,0
76.0,14,6.845986888796684e-08,0
76.0,15,1.696887070022018e-07,0
78.0,0,1.3364496621680283e-07,0
78.0,1,6.302953813240866e-08,0
78.0,2,9.780250903322563e-08,0
78.0,3,1.5774560013683862e-07,0
78.0,4,1.0477766842337834e-07,0
78.0,5,7.819650178891309e-08,0
78.0,6,2.7950849718747374e-08,0
78.0,7,1.5714588841873522e-07,0
78.0,8,8.234272205163545e-08,0
78.0,9,5.031152949374527e-08,0
78.0,10,7.521131725962076e-08,0
78.0,11,1.3943930944197633e-07,0
78.0,12,7.00167621805591e-08,0
78.0,13,7.270602078049972e-08,0
78.0,14,6.954713188609202e-08,0
78.0,15,1.699884071627481e-07,0
80.0,0,1.3708129592400396e-07,0
80.0,1,6.387549514406126e-08,0
80.0,2,1.0067019364131641e-07,0
80.0,3,1.5868236787695875e-07,0
80.0,4,1.0563859070348932e-07,0
80.0,5,8.05090374984109e-08,0
80.0,6,2.7950849718747374e-08,0
80.0,7,1.6111941865272458e-07,0
80.0,8,8.324314412698014e-08,0
80.0,9,5.0313897206554986e-08,0
80.0,10,7.59856006244787e-08,0
80.0,11,1.425493335656116e-07,0
80.0,12,7.099146434072158e-08,0
80.0,13,7.28266067726696e-08,0
80.0,14,7.077046477673005e-08,0
80.0,15,1.7413379374779614e-07,0
82.0,0,1.3866639774979011e-07,0
82.0,1,6.416662474178363e-08,0
82.0,2,1.019127760981084e-07,0
82.0,3,1.5920803999798503e-07,0
82.0,4,1.0601246916087774e-07,0
82.0,5,8.124843272281846e-08,0
82.0,6,2.7946112286591652e-08,0
82.0,7,1.640460779856664e-07,0
82.0,8,8.35376827051168e-08,0
82.0,9,5.032576591974803e-08,0
82.0,10,7.656765815195941e-08,0
82.0,11,1.4567325206358925e-07,0
82.0,12,7.118249642046248e-08,0
82.0,13,7.306638791862294e-08,0
82.0,14,7.122448299386572e-08,0
82.0,15,1.7888543819998319e-07,0
84.0,0,1.411669526765223e-07,0
84.0,1,6.53122646298832e-08,0
84.0,2,1.0429520032525438e-07,0
84.0,3,1.6395279245983047e-07,0
84.0,4,1.0786525563312955e-07,0
84.0,5,8.267838436272916e-08,0
84.0,6,2.7950849718747374e-08,0
84.0,7,1.661431390634954e-07,0
84.0,8,8.434666937535972e-08,0
84.0,9,5.048393508409659e-08,0
84.0,10,7.856400708715538e-08,0
84.0,11,1.478668122925928e-07,0
84.0,12,7.247950110240883e-08,0
84.0,13,7.436900478147065e-08,0
84.0,14,7.216350933320909e-08,0
84.0,15,1.796445970812331e-07,0
86.0,0,1.4309804609926076e-07,0
86.0,1,6.642282117124966e-08,0
86.0,2,1.0517497071503472e-07,0
86.0,3,1.6714608131810927e-07,0
86.0,4,1.1093186056879862e-07,0
86.0,5,8.333446111696969e-08,0
86.0,6,2.7950849718747374e-08,0
86.0,7,1.6890299187185912e-07,0
86.0,8,8.521903514249198e-08,0
86.0,9,5.1178074174512306e-08,0
86.0,10,8.176432038386629e-08,0
